id,name,description,tags,created_date,references,source,author,risk_score,similarity_score,keyword_score,novelty_score,most_similar_cisa_idx,matched_keywords,num_keywords_matched,cluster,risk_score_new,risk_score_old,is_critical
696906e9a75ab32473305b6d,Hunting Lazarus: Inside the Contagious Interview C2 Infrastructure,"A North Korean malware was discovered in an Upwork cryptocurrency project, leading to a five-day investigation into active Lazarus Group infrastructure. The malware utilized three infection mechanisms: VSCode auto-execution, backend RCE via Function Constructor, and cookie payload delivery. The infrastructure included Vercel-hosted Stage 1 C2 servers and dedicated Stage 2 C2 servers. A timing oracle allowed for token enumeration, revealing three active campaigns. The payload chain consisted of various modules for data extraction, RAT functionality, and cryptocurrency mining. The investigation uncovered sophisticated persistence mechanisms, masquerading techniques, and a custom binary protocol. Real-time defensive responses from the operators were observed during reconnaissance. The infrastructure blended legitimate-looking development projects with malicious activities for cover.","beavertail, upwork, vercel, supply chain, cryptocurrency, backdoor, north korea, obfuscation, tsunami, vynlence, xmrig",2026-01-15T15:25:29.312000,https://redasgard.com/blog/hunting-lazarus-contagious-interview-c2-infrastructure,AlienVault OTX,Unknown,0.5352359456263186,0.6304718912526373,0.3,1.0,7,"rce, c2",2,5,0.5352359456263186,0.6470557241133703,True
693940eaa55e940ce714090f,UDPGangster Campaigns Target Multiple Countries,"UDPGangster, a UDP-based backdoor associated with the MuddyWater threat group, has been observed targeting users in Turkey, Israel, and Azerbaijan. The malware is delivered through malicious Microsoft Word documents with embedded VBA macros, employing sophisticated anti-analysis techniques to evade detection. The campaigns use phishing emails impersonating government entities and include decoy images to distract victims. UDPGangster installs persistence, collects system information, and communicates with its command and control server using UDP. The malware supports various commands for remote execution, file extraction, and payload deployment. Analysis reveals connections to previous MuddyWater operations and shared infrastructure with other known malware.","vba macros, udpgangster, anti-analysis, phoenix backdoor, phishing, backdoor, espionage",2025-12-10T09:44:10.318000,https://www.fortinet.com/blog/threat-research/udpgangster-campaigns-target-multiple-countries,AlienVault OTX,Unknown,0.5346141601876052,0.5092283203752105,0.4499999999999999,1.0,7,"backdoor, phishing, command and control",3,5,0.5346141601876052,0.6565453457238195,True
694c56d0f3f466a559e3f352,Silver Fox Targeting India Using Tax Themed Phishing Lures,"A sophisticated campaign by the Chinese APT group Silver Fox is targeting Indian entities with authentic-looking Income Tax phishing lures. The attack leverages a complex kill chain involving DLL hijacking and the modular Valley RAT to ensure persistence. The campaign uses a multi-stage infection process, starting with a malicious email containing a PDF decoy. The payload is delivered through an NSIS installer, which drops a legitimate Thunder.exe binary and a malicious libexpat.dll for DLL hijacking. The final stage involves the Valley RAT, which uses a two-stage configuration loading mechanism and implements a 3-tier C2 communication loop. The RAT's modular plugin architecture allows for dynamic capability extension and persistence through registry-based storage.","phishing, india, valley rat, dll hijacking, tax-themed, multi-stage attack, apt, c2 communication, chinese threat actor",2025-12-24T21:10:40.201000,https://www.cloudsek.com/blog/silver-fox-targeting-india-using-tax-themed-phishing-lures,AlienVault OTX,Unknown,0.5342533919557033,0.5085067839114067,0.4499999999999999,1.0,7,"dll hijacking, phishing, c2",3,5,0.5342533919557033,0.6563072386907642,True
6955aac43e4afc25d1894086,DeedRAT: Unpacking a Modern Backdoor's Playbook,"DeedRAT is a sophisticated backdoor associated with the Chinese APT group Salt Typhoon, targeting critical sectors globally. It infiltrates systems through phishing campaigns, utilizing DLL sideloading to evade detection. The malware establishes persistence via registry run keys and service creation, ensuring long-term access. DeedRAT's capabilities include file manipulation, system reconnaissance, and payload execution. The infection chain involves three files: a legitimate executable, a malicious DLL, and an encrypted file. Once installed, it attempts to connect to its command-and-control server. Defensive measures include monitoring email traffic, registry changes, and anomalous service creations.","backdoor, dll sideloading, phishing, apt, deedrat",2025-12-31T22:59:16.941000,https://binarydefense.com/resources/blog/deedrat-unpacking-a-modern-backdoors-playbook,AlienVault OTX,Unknown,0.5340879705820203,0.5081759411640407,0.4499999999999999,1.0,0,"backdoor, registry run key, phishing",3,5,0.5340879705820203,0.6561980605841335,True
6883ede4e24f54beae83e56e,Inside The ToolShell Campaign,"FortiGuard Labs has identified a new exploit chain called 'ToolShell' targeting on-premises Microsoft SharePoint servers. This attack combines two previously patched vulnerabilities (CVE-2025-49704 and CVE-2025-49706) with two zero-day variants (CVE-2025-53770 and CVE-2025-53771) to achieve remote code execution. The campaign uses sophisticated tools like GhostWebShell, a fileless ASP.NET web shell for remote access, and KeySiphon, which collects system information and application secrets. Active exploitation demonstrates SharePoint's status as a high-value target and the rapid weaponization of vulnerabilities. FortiGuard Labs has released protective measures and recommends swift patching, layered security, and thorough log review to mitigate risks.","keysiphon, cve-2025-49706, remote code execution, sharepoint, cve-2025-53771, exploit chain, toolshell, zero-day, cve-2025-53770, cve-2025-49704, ghostwebshell, fileless",2025-07-25T20:49:40.925000,https://www.fortinet.com/blog/threat-research/inside-the-toolshell-campaign,AlienVault OTX,Unknown,0.5337232440354925,0.627446488070985,0.3,1.0,8,"zero-day, remote code execution",2,7,0.5337232440354925,0.6460573410634252,True
6926cae8043aabe58197d11e,The 'Bear' attacks: what we learned about the phishing campaign targeting Russian organizations,"A hacking group named NetMedved has been conducting phishing attacks against Russian organizations since October 2025. The campaign uses malicious LNK files disguised as business documents to deliver NetSupport RAT malware. The attackers employ various techniques including PowerShell scripts, finger protocol, and anti-analysis checks. They utilize multiple domains for payload delivery and command and control. The group's infrastructure overlaps with previous campaigns from 2024, suggesting an evolution of tactics rather than a new actor. NetMedved's operations involve social engineering, custom obfuscation, and abuse of legitimate tools to evade detection and maintain persistence on compromised systems.","phishing, finger protocol, infrastructure reuse, netsupport rat, lnk files, russian targets, powershell, social engineering, lumma stealer",2025-11-26T09:39:52.696000,https://habr.com/ru/companies/pt/articles/968572/,AlienVault OTX,Unknown,0.5330833487960132,0.5061666975920265,0.4499999999999999,1.0,0,"phishing, command and control, obfuscation",3,4,0.5330833487960132,0.6555350102053688,True
68a6827e930a07d2130dda50,A Cereal Offender: Analyzing the CORNFLAKE.V3 Backdoor,"This analysis details a campaign involving two threat groups, UNC5518 and UNC5774, deploying the CORNFLAKE.V3 backdoor. UNC5518 compromises legitimate websites to serve fake CAPTCHA pages, luring visitors to execute a downloader script. UNC5774 then uses this access to deploy CORNFLAKE.V3, a sophisticated backdoor with variants in JavaScript and PHP. The malware collects system information, establishes persistence, and can execute various payloads including shell commands, executables, and DLLs. It communicates with command and control servers using HTTP and can abuse Cloudflare Tunnels for traffic proxying. The campaign also involves active directory reconnaissance and credential harvesting attempts via Kerberoasting.","cornflake.v3, windytwist.sea, node.js, clickfix, backdoor, kerberoasting, php",2025-08-21T02:20:46.919000,https://cloud.google.com/blog/topics/threat-intelligence/analyzing-cornflake-v3-backdoor,AlienVault OTX,Unknown,0.5321845139916161,0.6243690279832322,0.3,1.0,7,"backdoor, command and control",2,9,0.5321845139916161,0.6450417792344667,True
68d13e10d2bf6984b6bd6d91,"Infected Steam game ""BlockBlasters"" downloads crypto stealer malware","A 2D platformer game called BlockBlasters on Steam has been infected with malware disguised as a patch. The malicious update, released on August 30, 2025, contains files that exhibit multiple malicious behaviors, including stealing crypto wallet data and other sensitive information from users' PCs. The infection process involves multiple stages, including a trojan stealer batch file, VBS loaders, and the main payload consisting of a backdoor and the StealC stealer malware. The campaign affects hundreds of players who have installed the game. The malware collects IP and location information, detects installed antivirus products, gathers login credentials, and uploads data to command and control servers. The game has since been removed from Steam, but not before causing significant damage to unsuspecting users.","steam, blockblasters, information theft, gaming, backdoor, patch infection, crypto stealer, stealc",2025-09-22T12:16:16.188000,https://www.gdatasoftware.com/blog/2025/09/38265-steam-blockblasters-game-downloads-malware,AlienVault OTX,Unknown,0.5306548752962157,0.6213097505924313,0.3,1.0,7,"backdoor, command and control",2,5,0.5306548752962157,0.6440322176955025,True
6960d767ed2466fdb23d97e5,"CNCERT: Risk Warning Regarding the ""Black Cat"" Gang's Use of Search Engines to Spread Counterfeit Notepad++ Download Remote Control Backdoors","CNCERT and Microstep Online jointly detected a cyberattack campaign launched by the ""Black Cat"" criminal gang. This gang uses search engine SEO (Search Engine Optimization) techniques to push meticulously crafted phishing websites to the top of search engine keyword results. After visiting these high-ranking phishing pages, users are lured by carefully designed download pages, attempting to download software installation packages bundled with malicious programs. Once installed, the program implants a backdoor Trojan without the user's knowledge, leading to the theft of sensitive data from their host computer by attackers.","notepad, seo, phishing, backdoor",2026-01-09T10:24:39.419000,https://mp.weixin.qq.com/s?__biz=MzI4NDY2MDMwMw==&mid=2247515424&idx=2&sn=d07dc41546fd6db93f14582cea697821&poc_token=HBbUYGmjLdzE8PzYB1HZIktn2NWeikZ8-3GAIevy,AlienVault OTX,Unknown,0.5304476850995165,0.5008953701990331,0.4499999999999999,1.0,1,"backdoor, implant, phishing",3,9,0.5304476850995165,0.6537954721656809,True
68ee0bf5e7169d315b09a22c,"New Rust Malware ""ChaosBot"" Uses Discord for Command and...","A novel Rust-based malware called ChaosBot has been discovered targeting primarily Vietnamese speakers. It uses Discord for command and control, blending in with normal network traffic. The malware leverages compromised VPN credentials and phishing lures for initial access. Once installed, ChaosBot creates Discord channels for each infected device, executes commands, and exfiltrates data. It has capabilities for system reconnaissance, file manipulation, and screenshot capture. The malware also employs evasion techniques to bypass security controls. Operators attempted to use Visual Studio Code tunnels as an additional backdoor. Two Discord accounts were identified as associated with ChaosBot operations.","rust, discord, evasion, command and control, chaosbot, backdoor, vietnam, reconnaissance",2025-10-14T08:38:13.561000,https://www.esentire.com/blog/new-rust-malware-chaosbot-uses-discord-for-command-and-control,AlienVault OTX,Unknown,0.5300113398143103,0.5000226796286207,0.4499999999999999,1.0,7,"backdoor, phishing, command and control",3,2,0.5300113398143103,0.6535074842774449,True
68cd34dd1697f8750428e69e,Fake Empire Podcast Invites Target Crypto Industry with macOS AMOS Stealer,"A new phishing campaign is targeting crypto industry developers and influencers with fake interview requests impersonating the popular Empire podcast. Attackers pose as hosts, luring victims to fraudulent websites mimicking platforms like Streamyard and Huddle. These sites prompt users to download a macOS application, which is actually the AMOS (Atomic macOS) Stealer malware. The infection chain involves a complex process of obfuscation and execution of hidden binaries. Once infected, victims risk exposing their digital lives to criminals, who can steal login credentials and other sensitive information. The campaign highlights the importance of caution when dealing with unsolicited requests and downloads from unknown sources.","huddle, crypto, macos, empire podcast, amos stealer, phishing, fake interviews, streamyard",2025-09-19T10:47:57.410000,https://hackread.com/fake-empire-podcast-invites-crypto-macos-amos-stealer/,AlienVault OTX,Unknown,0.5298333492797462,0.4996666985594926,0.4499999999999999,1.0,0,"rce, phishing, obfuscation",3,9,0.5298333492797462,0.6533900105246326,True
67ffb7eba715b936a2c4c2a8,Interlock ransomware evolving under the radar,"The Interlock ransomware group, active since September 2024, has shown adaptability and innovation in its tactics despite a relatively low victim count. They employ fake browser updates and the ClickFix technique for initial access, followed by a multi-stage attack chain involving PowerShell backdoors, credential stealers, and a custom Remote Access Trojan. The group targets various sectors across North America and Europe, conducting Big Game Hunting and double extortion campaigns. Interlock has been observed improving their tools, including evolving their PowerShell backdoor and modifying their ransom notes to emphasize legal repercussions. The group's focus on maintaining relevance while avoiding large-scale visibility suggests a strategic approach to their operations.","berserkstealer, clickfix, interlock rat, double extortion, ransomware, remote access trojan, interlock ransomware, credential stealer, fake updaters, powershell backdoor, lumma",2025-04-16T14:00:11.178000,https://blog.sekoia.io/interlock-ransomware-evolving-under-the-radar,AlienVault OTX,Unknown,0.5289606073852204,0.6179212147704409,0.3,1.0,4,"ransomware, backdoor",2,3,0.5289606073852204,0.6429140008742456,True
69381affff384c7c0e973a8e,Sneeit WordPress RCE Exploited in the Wild While ICTBroadcast Bug Fuels Frost Botnet Attacks,"A critical remote code execution vulnerability (CVE-2025-6389) in the Sneeit Framework WordPress plugin is being actively exploited. The flaw allows unauthenticated attackers to execute code on the server, potentially creating malicious admin accounts or injecting backdoors. Wordfence has blocked over 131,000 attack attempts since November 24, 2025. Concurrently, a separate attack exploiting an ICTBroadcast vulnerability (CVE-2025-2611) is being used to spread the 'Frost' DDoS botnet. This botnet combines DDoS capabilities with spreader logic, including exploits for fifteen CVEs. The attacks appear to be part of a small, targeted operation, given the limited number of vulnerable internet-exposed systems.","remote code execution, botnet, cve-2025-2611, ddos, wordpress, frost, ictbroadcast, trojan.karagany, cve-2025-6389, sneeit framework, vulnerability exploitation, xfrost, cve-2025-1610",2025-12-09T12:50:07.844000,https://thehackernews.com/2025/12/sneeit-wordpress-rce-exploited-in-wild.html,AlienVault OTX,Unknown,0.5287048400532882,0.6174096801065764,0.3,1.0,8,"remote code execution, backdoor",2,7,0.5287048400532882,0.6427451944351703,True
690474cfdaff6b0b244d228b,UNC6384 Weaponizes ZDI-CAN-25373 Vulnerability to Deploy PlugX Against Hungarian and Belgian Diplomatic Entities,"Chinese-affiliated threat actor UNC6384 is conducting a cyber espionage campaign targeting European diplomatic entities, particularly in Hungary and Belgium. The group exploits the ZDI-CAN-25373 Windows vulnerability to deliver PlugX malware through spearphishing emails with malicious LNK files. The campaign uses diplomatic conference themes as lures and employs DLL side-loading of legitimate Canon printer utilities. UNC6384 has expanded its operations from Southeast Asia to Europe, demonstrating rapid adoption of new vulnerabilities and refined social engineering techniques. The malware provides persistent remote access for intelligence collection on European foreign policy, defense cooperation, and economic matters. This campaign highlights the evolving capabilities of Chinese cyber espionage efforts and their strategic focus on diplomatic targets.","canonstager, dll side-loading, spearphishing, plugx, diplomatic targeting, zdi-can-25373",2025-10-31T08:35:27.917000,https://arcticwolf.com/resources/blog/unc6384-weaponizes-zdi-can-25373-vulnerability-to-deploy-plugx,AlienVault OTX,Unknown,0.5265706203495072,0.6131412406990144,0.3,1.0,9,"phishing, spearphishing",2,8,0.5265706203495072,0.6413366094306747,True
6939bd81fe359cfc48685131,"NANOREMOTE, cousin of FINALDRAFT","A newly discovered Windows backdoor called NANOREMOTE shares similarities with previously known malware FINALDRAFT. NANOREMOTE's key feature is using the Google Drive API for data exfiltration and payload staging, making detection challenging. The malware includes a task management system for file transfers and incorporates functionality from open-source projects. It communicates with a hardcoded IP address over HTTP, using encrypted and compressed JSON data. NANOREMOTE has 22 command handlers enabling various capabilities such as system reconnaissance, file operations, and command execution. The malware's similarity to FINALDRAFT suggests a shared codebase and development environment between the two threats.","command execution, file exfiltration, google drive api, finaldraft, custom pe loader, task management, nanoremote, wmloader, windows backdoor",2025-12-10T18:35:45.870000,https://www.elastic.co/security-labs/nanoremote,AlienVault OTX,Unknown,0.5262613397599044,0.4925226795198088,0.4499999999999999,1.0,0,"rce, backdoor, data exfiltration",3,2,0.5262613397599044,0.6510324842415369,True
693ab3bf9609b5d5e8ecb906,GOLD SALEM tradecraft for deploying Warlock ransomware,"This analysis examines the evolving tactics of the GOLD SALEM cybercrime group in deploying Warlock ransomware over a six-month period across 11 incidents. The group exploited SharePoint vulnerabilities for initial access and utilized tools like Velociraptor, VMTools AV killer, and Cloudflared for various attack stages. They targeted multiple sectors, with a focus on IT, industrial, and technology. The group used Warlock, LockBit, and Babuk ransomware variants, often naming executables after victim organizations. Evidence suggests possible Chinese origins, though the group appears primarily financially motivated. GOLD SALEM demonstrated advanced technical abilities, including zero-day exploitation and repurposing of legitimate tools.","lockbit, cybercrime, warlock, ransomware, velociraptor",2025-12-11T12:06:23.352000,https://news.sophos.com/en-us/2025/12/11/gold-salem-tradecraft-for-deploying-warlock-ransomware,AlienVault OTX,Unknown,0.5256778747300793,0.6113557494601587,0.3,1.0,4,"ransomware, zero-day",2,3,0.5256778747300793,0.6407473973218525,True
68be866a4aa60fd497b3a8d7,GhostRedirector poisons Windows servers: Backdoors with a side of Potatoes,"ESET researchers have identified a new threat actor named GhostRedirector that has compromised at least 65 Windows servers, primarily in Brazil, Thailand, and Vietnam. The actor utilizes two previously undocumented tools: a passive C++ backdoor called Rungan and a malicious Internet Information Services (IIS) module named Gamshen. While Rungan can execute commands on compromised servers, Gamshen's purpose is to manipulate search engine results, boosting the page ranking of configured target websites. The attacks appear to be opportunistic rather than targeting specific entities. GhostRedirector also employs public exploits like EfsPotato and BadPotato for privilege escalation. Based on various factors, including the use of Chinese strings and a Chinese code-signing certificate, ESET believes with medium confidence that GhostRedirector is a China-aligned threat actor.","zunput, rungan, privilege escalation, gamshen, seo fraud, iis module, windows servers, backdoor, china-aligned, comdai",2025-09-08T07:31:54.915000,https://www.welivesecurity.com/en/eset-research/ghostredirector-poisons-windows-servers-backdoors-side-potatoes/,AlienVault OTX,Unknown,0.5256575008371694,0.6113150016743389,0.3,1.0,7,"privilege escalation, backdoor",2,8,0.5256575008371694,0.6407339505525318,True
6938577d1df39d03f2dc4345,React2Shell Deep Dive: CVE-2025-55182 Exploit Mechanics,"The critical Remote Code Execution vulnerability CVE-2025-55182, dubbed 'React2Shell', affects React Server Components (RSC) and extends beyond Next.js. Attackers are exploiting it for cloud-native initial access, credential harvesting, cryptomining, and deploying sophisticated backdoors. The vulnerability stems from improper input deserialization in RSC payloads, allowing arbitrary code execution. Exploitation has been observed across various cloud platforms, targeting containerized workloads. The exploit's mechanics involve crafting a malicious payload with self-referencing gadgets to bypass security checks during deserialization. Other frameworks using RSC, such as Waku and Vite, are also vulnerable. Urgent patching and comprehensive detection measures are crucial for affected systems.","cve-2025-55182, rsc, rce, next.js, react, react2shell, deserialization, exploit",2025-12-09T17:08:13.495000,https://www.wiz.io/blog/nextjs-cve-2025-55182-react2shell-deep-dive,AlienVault OTX,Unknown,0.5251973185648989,0.6103946371297978,0.3,1.0,8,"remote code execution, backdoor",2,0,0.5251973185648989,0.6404302302528333,True
690cadc6a4a3c3370cc2e697,Gootloader Returns: What Goodies Did They Bring?,"Gootloader, a sophisticated JavaScript-based malware loader, has resurfaced with renewed activity. Used by threat actor Storm-0494, it grants access to Vanilla Tempest, which delivers various ransomware families. Recent infections have led to rapid domain controller compromises. The loader now uses custom WOFF2 fonts with glyph substitution to obfuscate filenames and exploits WordPress comment endpoints for payload delivery. It has shifted to Startup folder persistence and employs extensive obfuscation techniques. Reconnaissance begins quickly after infection, followed by predictable attack patterns including AD enumeration, lateral movement, and potential ransomware preparation. The loader's delivery method and obfuscation techniques have evolved, making it more challenging to detect and analyze.","vanilla tempest, lateral movement, noberus, ransomware, obfuscation, gootloader, quantum locker, seo poisoning, rhysida, wordpress exploitation, zeppelin, javascript, blackcat, alphv, supper socks5 backdoor",2025-11-06T14:16:38.980000,https://www.huntress.com/blog/gootloader-threat-detection-woff2-obfuscation,AlienVault OTX,Unknown,0.5241683450797728,0.4883366901595458,0.4499999999999999,1.0,7,"ransomware, lateral movement, obfuscation",3,5,0.5241683450797728,0.6496511077526501,True
68f22e20dbd8823524fbecb6,Malicious package with AdaptixC2 framework agent found in npm registry,"A malicious package named 'https-proxy-utils' was discovered in the npm registry, posing as a utility for using proxies but containing a post-install script that downloads and executes the AdaptixC2 post-exploitation framework agent. The package mimicked popular legitimate packages and cloned functionality from another package. The script included payload delivery methods for Windows, Linux, and macOS, using specific techniques for each operating system. Once deployed, the AdaptixC2 agent provides remote access, command execution, and persistence capabilities. This incident highlights the growing trend of abusing open-source software ecosystems as an attack vector, following a similar high-profile incident involving the Shai-Hulud worm.","adaptixc2, post-exploitation, npm, multi-platform, supply-chain",2025-10-17T11:53:04.821000,https://securelist.com/adaptixc2-agent-found-in-an-npm-package/117784/,AlienVault OTX,Unknown,0.5237147814750366,0.6074295629500732,0.3,1.0,0,"rce, c2",2,7,0.5237147814750366,0.6394517557735242,True
690db706163c92798ce1bef9,"New Kimsuky Malware ""EndClient RAT"": Technical Report and IOCs","A novel Remote Access Trojan (RAT) called 'EndClient RAT' has been discovered targeting North Korean Human Rights Defenders. The malware, attributed to the Kimsuky group, is delivered via a signed Microsoft Installer package disguised as 'StressClear.msi'. It uses AutoIT scripts for execution and establishes persistence through scheduled tasks and startup folder entries. The RAT communicates with a command and control server using a custom protocol with JSON markers. It has capabilities for remote shell access, file upload/download, and system information gathering. The malware employs in-memory modules for binary search, Base64 encoding/decoding, and LZMA decompression. Detection rates for this malware are currently low, making public disclosure crucial for protecting affected communities.","north korea, human rights defenders, persistence, code signing, remote access trojan, c2 protocol, autoit, endclient rat",2025-11-07T09:08:22.961000,https://www.0x0v1.com/endclientrat/,AlienVault OTX,Unknown,0.5221981367996782,0.6043962735993564,0.3,1.0,7,"scheduled task, command and control",2,5,0.5221981367996782,0.6384507702877877,True
69285c73103a9c177746610e,Defending Against Sha1-Hulud: The Second Coming,"A new variant of the NPM supply chain attack, dubbed Sha1-Hulud, has emerged with enhanced capabilities. Unlike its predecessor, this attack executes in the preinstall phase, targeting popular packages such as Postman, Zapier, and AsyncAPI. The malware harvests credentials across AWS, Azure, and GCP, and establishes persistence through GitHub Actions. It creates a self-hosted runner named 'SHA1HULUD' and adds a workflow with an injection vulnerability. The attack's impact extends beyond the development environment, potentially allowing lateral movement across cloud infrastructures. Immediate actions recommended include removing compromised packages, revoking and regenerating tokens and credentials, and enforcing hardware-based MFA for developer accounts.","github actions, sha1-hulud, npm, package compromise, cloud credentials, software development, persistence, supply chain attack",2025-11-27T14:13:07.873000,https://www.sentinelone.com/blog/defending-against-sha1-hulud-the-second-coming,AlienVault OTX,Unknown,0.5200761595343154,0.6001523190686309,0.3,1.0,0,"supply chain attack, lateral movement",2,7,0.5200761595343154,0.6370502652926482,True
68c1d255ec99b294b7238365,CVE-2025-31324: Critical SAP Vulnerability & How to Protect Your Enterprise,"A critical remote code execution vulnerability (CVE-2025-31324) affects SAP NetWeaver Development Server, allowing attackers to upload malicious files through the metadatauploader endpoint. This vulnerability enables unauthenticated remote code execution, potentially leading to enterprise network compromise, data theft, and disruption of critical SAP processes. Active exploitation began in March 2025, with widespread attacks following the public release of an exploit script in August 2025. The vulnerability stems from improper validation of uploaded model files, allowing attackers to execute arbitrary code within the SAP NetWeaver server context. Protective measures include immediate patching, network monitoring, and restricting development server exposure to trusted networks.","vulnerability, netweaver, metadatauploader, exploit, sap, remote code execution, cve-2025-31324, auto-color",2025-09-10T19:32:37.845000,https://www.seqrite.com/blog/cve-2025-31324-sap-vulnerability-protection/,AlienVault OTX,Unknown,0.5190859025575865,0.7181718051151729,0.15,1.0,8,remote code execution,1,7,0.5190859025575865,0.6264966956880071,True
69020a23f92a6a4f07b76acb,Suspected Nation-State Threat Actor Uses New Airstalk Malware in a Supply Chain Attack,"A new Windows-based malware family called Airstalk has been discovered, available in PowerShell and .NET variants. It is believed to be used by a nation-state threat actor in a supply chain attack. Airstalk misuses the AirWatch API for mobile device management to establish covert command-and-control communications. The malware can exfiltrate sensitive browser data, including cookies, browsing history, and bookmarks. The .NET variant shows more advanced capabilities, including multi-threaded C2 protocol, versioning, and signed binaries. The threat actor, tracked as CL-STA-1009, likely targeted business process outsourcing companies to gain access to multiple organizations. The malware's evasion techniques and adaptive nature pose a significant threat, particularly in third-party vendor environments.","nation-state, airstalk, supply chain",2025-10-29T12:35:47.698000,https://unit42.paloaltonetworks.com/new-windows-based-malware-family-airstalk,AlienVault OTX,Unknown,0.518366045448312,0.596732090896624,0.3,1.0,7,"supply chain attack, c2",2,5,0.518366045448312,0.6359215899958859,True
68bfb1a471409d34dfdf3279,MostereRAT Deployed AnyDesk/TightVNC for Covert Full Access,"A sophisticated phishing campaign targeting Japanese users employs MostereRAT, a Remote Access Trojan that utilizes advanced evasion techniques. The attack chain involves multiple stages, including an Easy Programming Language (EPL) payload, security tool disabling, and mTLS-secured C2 communications. The malware can deploy popular remote access tools like AnyDesk and TightVNC, granting attackers full system control. It employs techniques such as running as TrustedInstaller, blocking AV traffic, and creating hidden administrator accounts. The campaign's complexity and use of legitimate tools make detection and prevention challenging, highlighting the importance of user education and up-to-date security solutions.","mostererat, remote access, epl, anydesk, mtls, evasion techniques, phishing, tightvnc",2025-09-09T04:48:36.840000,https://www.fortinet.com/blog/threat-research/mostererat-deployed-anydesk-tightvnc-for-covert-full-access,AlienVault OTX,Unknown,0.5172381855047864,0.5944763710095727,0.3,1.0,7,"phishing, c2",2,9,0.5172381855047864,0.635177202433159,True
691f27745835a7dea5065d99,Analysis of ShadowPad Attack Exploiting WSUS Remote Code Execution Vulnerability (CVE-2025-59287),"A critical vulnerability in Microsoft Windows Server Update Services (CVE-2025-59287) has been exploited to distribute ShadowPad malware. The attack targets Windows Servers with WSUS enabled, using PowerCat for initial access and system shell acquisition. ShadowPad, a backdoor used by Chinese APT groups, is installed using legitimate Windows utilities. The malware operates through DLL sideloading, with its core functionality contained in a .tmp file. Key configuration details include persistence mechanisms, injection targets, and C&C servers. The rapid weaponization of this vulnerability highlights the need for immediate security measures, including applying the latest Microsoft security update, reviewing WSUS server exposure, and auditing for suspicious activity.","backdoor, cve-2025-59287, powercat, shadowpad, remote code execution, chinese apt, wsus, dll sideloading",2025-11-20T14:36:36.895000,https://asec.ahnlab.com/en/91166,AlienVault OTX,Unknown,0.5169039737386245,0.5938079474772491,0.3,1.0,0,"backdoor, c&c",2,7,0.5169039737386245,0.6349566226674923,True
692ff91584de642b1a8cbd3b,Technical Analysis of Matanbuchus 3.0,"Matanbuchus, a C++ malicious downloader offered as Malware-as-a-Service since 2020, has evolved to version 3.0. It comprises a downloader and main module, utilizing obfuscation techniques like junk code, encrypted strings, and API hashing. The malware implements anti-analysis features, including an expiration date and persistence via scheduled tasks. It communicates using encrypted Protobufs over HTTP(S), supporting various commands for payload execution, data collection, and system manipulation. Matanbuchus has been associated with ransomware operations and used to distribute other malware like Rhadamanthys and NetSupport RAT.","netsupport rat, backdoor, ransomware, chacha20, matanbuchus, downloader, rhadamanthys",2025-12-03T08:47:17.481000,https://www.zscaler.com/blogs/security-research/technical-analysis-matanbuchus-3-0,AlienVault OTX,Unknown,0.5152842411486938,0.4705684822973875,0.4499999999999999,1.0,7,"ransomware, scheduled task, obfuscation",3,2,0.5152842411486938,0.6437875991581379,True
69161dab29c1fb1dc04a0b05,Unleashing the Kraken ransomware group,"The Kraken ransomware group, emerging from the remnants of the HelloKitty cartel, has been observed conducting big-game hunting and double extortion attacks. Utilizing SMB vulnerabilities for initial access, they employ tools like Cloudflared for persistence and SSHFS for data exfiltration. Kraken's cross-platform ransomware targets Windows, Linux, and VMware ESXi environments, featuring a unique benchmarking capability. The group operates a data leak site and has announced a new underground forum called 'The Last Haven Board'. Kraken's sophisticated ransomware includes extensive command-line options, encryption performance testing, and anti-analysis techniques. It targets various file types, including SQL databases and network shares, while employing multi-threaded encryption and self-deletion processes to evade detection.","cross-platform, data leak, double extortion, kraken, underground forum, encryption, ransomware, russian-speaking",2025-11-13T18:04:27.513000,https://blog.talosintelligence.com/kraken-ransomware-group/,AlienVault OTX,Unknown,0.5147372101977333,0.5894744203954666,0.3,1.0,4,"ransomware, data exfiltration",2,3,0.5147372101977333,0.633526558730504,True
688b3fc60fa1eee23ab1b945,Auto-Color Backdoor: How a Stealthy Linux Intrusion Was Thwarted,"In April 2025, an Auto-Color backdoor malware attack was detected on a US-based chemicals company's network. The threat actor exploited CVE-2025-31324 in SAP NetWeaver to gain initial access, attempted to download suspicious files, and communicated with malicious infrastructure. The attack involved multi-stage tactics, including SAP NetWeaver exploitation paired with Auto-Color malware for the first time. Auto-Color employed suppression tactics to evade detection when unable to complete its kill chain. The malware assessed privilege levels, installed a malicious shared object, manipulated preload configurations for persistence, and attempted C2 communication. AI-driven detection and response successfully identified and contained the threat, preventing further escalation.","sap netweaver, linux, cve-2025-31324, backdoor, evasion, auto-color, persistence",2025-07-31T10:04:54.923000,https://www.darktrace.com/blog/auto-color-backdoor-how-darktrace-thwarted-a-stealthy-linux-intrusion,AlienVault OTX,Unknown,0.5146034931914572,0.5892069863829144,0.3,1.0,0,"backdoor, c2",2,5,0.5146034931914572,0.6334383055063617,True
